sc_r,sc_eps,oc_r,oc_eps,ocx_r,ocx_eps,sos_ktheta,oso_ktheta,D_11,D_11H,D_14,SE_T11,SE_T11H,SE_T14,BM_T11,BM_T11H,BM_T14,error_D_11,error_D_11H,error_D_14,error_SE_T11,error_SE_T11H,error_SE_T14,error_BM_T11,error_BM_T11H,error_BM_T14
4.6896450305436685,0.3432485801388423,3.488380149739398,0.1104385559537659,3.488380149739398,0.1104385559537659,100.0,100.0,2.386093258426966,2.430702309612984,2.292635593008739,690.2739948634344,324.4381251980512,583.0304628664201,65.77172409484817,51.80364095101075,34.820716756644416,3.0043390883347203,1.703025506819402,2.8087709869389785,1.5108815975638796,0.17288455444579015,8.18417907615432,7.363768880495539,6.407152753368115,25.913368602884223
4.525100489155048,0.3209031773414361,3.5027965250894844,0.129618524940369,3.5027965250894844,0.129618524940369,100.0,100.0,2.385534606741573,2.4565274531835204,2.2930827215980023,696.5588189192115,325.9440435945512,583.6663825634461,65.28656068658739,44.687954767402,34.22164806945385,3.0270485064401287,2.783575447009216,2.828821596322974,2.4351204292958073,0.2904749521696011,8.084034241977,8.047097624524799,19.26295434977056,27.187982830949256
4.689615388298153,0.2380018278584558,3.488394389214493,0.0855994140314453,3.488394389214493,0.0855994140314453,100.0,100.0,2.4248502122347064,2.4745435830212235,2.3352720599250936,639.1910229657012,323.30442368781974,538.0959036351811,66.84222397239813,46.99787783416201,29.66553058490342,1.4288531611907942,3.5373884109298466,4.720720176013165,6.001320152102761,0.5217157883631584,15.26048761650691,5.85602257408714,15.089651609463395,36.88184981935443
4.68964290736872,0.343258622183242,3.4883702810566906,0.0856026042689424,3.4883702810566906,0.0856026042689424,100.0,100.0,2.4157721473158555,2.464567490636704,2.325155118601748,664.0611869924843,358.04420067319785,585.08764882922,68.56120054797915,46.96008464033753,30.425123995916625,1.797880190412375,3.1199786877281905,4.267045677208434,2.343943089340545,10.167446360983954,7.860212782799994,3.434928805663162,15.157931995776828,35.26569362570931
4.685241164894505,0.3378996279860822,3.4942107467289363,0.0871881918973057,3.4942107467289363,0.0871881918973057,100.0,100.0,2.412523970037453,2.4447096379525592,2.3218284893882646,659.9063977813333,369.5488099573481,580.2959317643982,68.46789078012137,49.67279153947441,40.74375218394013,1.9299199171767147,2.289106190483645,4.117869479294376,2.954941502745097,13.707326140722497,8.614813895370357,3.56635101391357,10.256925854608115,13.311165566084828
4.531517440251943,0.3451640508732405,3.488683213321272,0.1303562451089213,3.488683213321272,0.1303562451089213,100.0,100.0,2.389164169787765,2.4415609113607992,2.29672822721598,699.7500073262252,327.4221586435274,601.7505420120142,69.98518342752959,44.993555158979,35.570727858687526,2.879505293180291,2.1573603079832258,2.992297184573101,2.904412842091935,0.7452795826238099,5.236135116218238,1.429319116155505,18.71083078775249,24.31760030066484
4.529773156155993,0.3451640508732405,3.4886639975468112,0.1304383441270489,3.4886639975468112,0.1304383441270489,100.0,100.0,2.389306579275905,2.442082933832709,2.297354881398252,698.8909164028227,382.9393667207792,588.8002380841522,68.12892324589964,49.37461355447951,35.9673686069457,2.8737162895973585,2.179202252414598,3.0203982689799136,2.778075941591567,17.82749745254745,7.275553057613831,4.043770076197687,10.795639467968368,23.473683815009156
4.690649960816632,0.2418242887643441,3.4886479195165623,0.0869356265774886,3.4886479195165623,0.0869356265774886,100.0,100.0,2.422446978776529,2.4594685518102373,2.333176853932584,640.9484605628743,385.473624418546,597.1440160662165,69.13624632235339,49.5022062605526,40.88095832062986,1.5265455781898751,2.906633966955529,4.6267647503400955,5.742873446636134,18.607269051860314,5.961572273036768,2.6250051797839626,10.565119673798382,13.019237615681151
4.690384884565237,0.2419878451305942,3.490554782029541,0.0916201346587702,3.490554782029541,0.0916201346587702,100.0,100.0,2.415242696629213,2.4474905493133585,2.3240369662921347,649.0330583814632,349.46450822223136,538.5268030503189,66.57778588180318,49.442773645622495,41.09475737681774,1.8194025760482468,2.40546231436646,4.216904318032949,4.553962002725999,7.527540991455804,15.192629440894661,6.228470589009605,10.672495671865414,12.564346006770768
4.690649960816632,0.2418238503646798,3.4886516337906044,0.0869355260370406,3.4886516337906044,0.0869355260370406,100.0,100.0,2.422427116104869,2.447694806491885,2.3326356304619225,641.9374877927391,362.5456385021022,509.5843204095523,68.55038752186272,49.00892791665461,43.60838221153227,1.527353003867106,2.4140086398278227,4.602494639548093,5.5974282657736545,11.552504154492977,19.750500722905155,3.450158419911666,11.456318127091938,7.216208060569631
4.69065883083244,0.3451625400948365,3.488648148503131,0.0869375755776598,3.488648148503131,0.0869375755776598,100.0,100.0,2.413556079900125,2.459666604244694,2.3223311360799,662.8643159178483,323.718128524192,598.2219783221242,67.13917297736432,51.81220569345744,35.319746732946115,1.8879642317022345,2.9149206796943123,4.140409689681612,2.5199535414928924,0.3944219925563,5.791814437460758,5.437784538923486,6.391678963943195,24.85160269585933
4.529545480258016,0.3451640508732405,3.4886639975468112,0.1304383441270489,3.4886639975468112,0.1304383441270489,100.0,100.0,2.38935695380774,2.439711223470661,2.290871173533084,698.4784862548157,345.0047312087098,596.8785240095211,66.90592096130916,49.63115425171597,35.52246013433904,2.871668544400805,2.0799675092326746,2.729649037358028,2.717424449237606,6.15530191037225,6.003382045744704,5.766308505198361,10.332151306746217,24.420297586512678
4.690245022003577,0.3451625400948365,3.488648148503131,0.0882259180396674,3.488648148503131,0.0882259180396674,100.0,100.0,2.412211722846442,2.450837128589263,2.300886916354557,663.6760975854683,330.16851337912027,598.4171299971948,70.57702447472147,52.05423555210421,40.78319620021602,1.9426128924210588,2.5454865518520102,3.1787854867514307,2.4005738844899622,1.5903118089600832,5.76108189020554,0.5957401764486352,5.954407313271529,13.227242127199961
4.690542553680768,0.3402918904402235,3.489800849663267,0.086935425610664,3.489800849663267,0.086935425610664,100.0,100.0,2.413581498127341,2.4454937453183523,2.3023498876404496,662.2957213403716,365.607423012742,533.0241373785053,68.43053588819382,42.89945156355181,35.844876825111314,1.886930970433295,2.3219140300565755,3.244389580289219,2.603570391121817,12.494591696228309,16.059190964014913,3.6189635377551883,22.494215784007576,23.734304627422734
4.696038699889027,0.3485054642308126,3.488704162864795,0.1302792464472247,3.488704162864795,0.1302792464472247,100.0,100.0,2.3653330711610487,2.412969450686642,2.268016129837703,709.0559666429963,370.9079164473839,628.4357200882733,67.97874955173093,45.8340763063001,31.71968679452264,3.848249139794765,0.9610648822862771,1.7047591855472235,4.272936271028865,14.125512753041205,1.03374486798845,4.255282321505735,17.192274062691787,32.51130469250502
4.565341621637119,0.2463312640484114,3.48870250475504,0.0878076272143538,3.48870250475504,0.0878076272143538,100.0,100.0,2.4385867415730336,2.496521223470661,2.351636791510612,633.8092488126018,274.7246283324875,512.2515363734043,68.6639904508286,47.218032915354655,39.3477953044919,0.8704576596327804,4.45695495693142,5.454564641731471,6.792757527558556,15.469345128465385,19.33046671284972,3.2901542946075963,14.69190078526711,16.281286586187438
4.69601883878113,0.3485057363113765,3.488702498159513,0.0878000904165766,3.488702498159513,0.0878000904165766,100.0,100.0,2.4111944444444444,2.442290074906367,2.320917178526841,665.1525906328576,312.1977038449272,572.9674412662799,68.03297086708575,52.76366638954431,34.485045531525344,1.983965672990063,2.1878692429442284,4.077003521383005,2.18344255399153,3.939168047714702,9.76890688720001,4.17891427171021,4.672689449784443,26.627562698882247
4.536685087553128,0.2463348143283437,3.488704017974213,0.0878001370148237,3.488704017974213,0.0878001370148237,100.0,100.0,2.442287615480649,2.506225630461923,2.357579525593009,631.9830295688789,254.56721049164037,482.1933002227215,67.41723520087544,45.92521252097677,41.076281481798176,0.7200156308679259,4.862997090457016,5.721054959327758,7.061319181047217,21.671627541033736,24.064047209020234,5.04614760440079,17.027619654965186,12.60365642170601
4.691280823774067,0.34796912496107,3.489651166765809,0.1303300122947847,3.489651166765809,0.1303300122947847,100.0,100.0,2.3655327215980027,2.402289825218477,2.259747915106117,709.8167948250583,377.92995983483854,590.1199655615491,66.5655466507879,43.4898509579224,35.03798407713756,3.8401332683738745,0.5142186283881447,1.3339872244895548,4.3848227683909275,16.286141487642627,7.06772195881117,6.245708942552262,21.427550211522313,25.45109770821796
4.5366578840923735,0.3484796320840833,3.488702969854117,0.0878007557297441,3.488702969854117,0.0878007557297441,100.0,100.0,2.4368692384519357,2.482148714107366,2.351027290886392,652.0922858575451,318.13403670126365,580.3780817858544,67.62461349091731,51.9109133916116,44.45753336516796,0.940274859677409,3.855594732525775,5.427232775174533,4.104075609184543,2.1126040919188758,8.601876884117415,4.7540655057502645,6.2133452726077705,5.409503478366039
4.536658387122855,0.2463822642874511,3.488712053427488,0.1303317680301399,3.488712053427488,0.1303317680301399,100.0,100.0,2.39236620474407,2.465970124843945,2.301977528089888,680.4942219206482,301.8333095749182,541.3137958864343,68.67316143159512,46.204627253074,32.36380898608614,2.749341270566253,3.1786663114621265,3.2276918425958843,0.0726796942129728,7.128212438486711,14.753732931270193,3.277237420288565,16.522805324166214,31.14083194449757
4.566643726898198,0.3464786816296958,3.488702928324094,0.0878004564464533,3.488702928324094,0.0878004564464533,100.0,100.0,2.43243443196005,2.4320564169787766,2.3124161672908863,654.6608047431328,303.260271741485,471.4458992400874,68.0954885694261,52.83388079517786,39.75910585661439,1.120551546339423,1.7596827187772588,3.6957922551966953,3.7263522436569474,6.689147156466158,25.75655130077364,4.090861169822401,4.545834155053549,15.406157751884278
4.538570017615228,0.2463348143283437,3.4887037269664787,0.09116342947191,3.4887037269664787,0.09116342947191,100.0,100.0,2.4372601872659176,2.50074265917603,2.3505435580524345,637.3968374093469,303.73526388485124,439.11846344759294,67.79810590405305,47.8558437039902,42.36287899502789,0.924382631466761,4.633584065942673,5.405540719840115,6.265170969213696,6.542995727738081,30.847486071245203,4.509709994291486,13.53957777056874,9.866214904195974
4.536685087553128,0.2759964915991659,3.490088242615021,0.0878001360914144,3.490088242615021,0.0878001360914144,100.0,100.0,2.440011348314606,2.5005540449438204,2.3546349937578026,638.1773521653748,294.7418364426424,469.4659632965661,69.296066842626,50.45990123172733,41.72945490453654,0.8125468164794214,4.625692257063609,5.589013172995633,6.150389387444878,9.310204171494645,26.068352236761246,2.399905855456332,8.834866790013862,11.213925735028642
4.539836614352348,0.3501181570890652,3.4887226923040413,0.130208704244669,3.4887226923040413,0.130208704244669,100.0,100.0,2.387901335830212,2.446357128589264,2.296668689138577,700.1197270752995,347.1703219144998,619.4917082084418,67.46358825896935,41.95112185810271,36.25640839206223,2.9308400069019536,2.3580388531072756,2.9896273156312474,2.958783393426392,6.821637512153791,2.442250675835943,4.980861607085419,24.20754858518029,22.858705548803773
4.539836131953237,0.3501182745148553,3.6776788392932738,0.1302087547107343,3.6776788392932738,0.1302087547107343,100.0,100.0,2.308788052434457,2.3627306242197257,2.19849684144819,720.7843218194283,334.3625676331834,666.2345373608691,68.7446407048028,52.56613553231329,33.64820717740167,6.146827136810687,1.1409780661202695,1.4126976929062862,5.997694385210048,2.8807900409795084,4.918824781239232,3.1765623876016833,5.0295654339416656,28.40806983531559
4.695828644278459,0.3501368931212056,3.488717376737732,0.130203439807431,3.488717376737732,0.130203439807431,100.0,100.0,2.3651751810237203,2.402469837702871,2.259958377028714,709.4649522222093,336.59297891351974,628.3733087522356,66.42989142111458,52.68948611680196,35.72720043356656,3.8546674380601504,0.5217505315008749,1.3434249788661066,4.333081209148421,3.567070434929152,1.0435734248447828,6.4367726463174995,4.806709816075957,23.98467992858179
4.539970468886857,0.3501367784929931,3.677671544888577,0.1302080532432991,3.677671544888577,0.1302080532432991,100.0,100.0,2.308668352059925,2.362817215980025,2.1974596629213483,721.5473403661674,357.9548899632778,674.4752001712711,67.07285452962697,57.15035106703375,34.91243197549406,6.151693005694098,1.1373549799152711,1.4592079407467118,6.10990299502462,10.13996614254702,6.216566956105689,5.531190803342302,3.2526667877755226,25.71822983937434
4.695830503166811,0.2495956408105104,3.488721085119147,0.0885795144615039,3.488721085119147,0.0885795144615039,100.0,100.0,2.41850836454432,2.4115444444444445,2.3286441947565546,647.0408167737395,384.3021480965667,523.2532685806337,65.1163269050289,48.75307825113411,35.46317316289713,1.6866518477918617,0.9014411901441157,4.423506491325319,4.846938709744192,18.246814798943607,17.597910459742717,8.286863514043805,11.91855781186249,24.54644007894228
4.539839601069956,0.2495513487997338,3.48871728663985,0.0886152428531382,3.48871728663985,0.0886152428531382,100.0,100.0,2.440274082397004,2.485971186017478,2.355060536828964,633.4944648612554,349.81702709388645,479.1187721680026,70.19682867094807,50.64153019951267,40.09390856971776,0.8018665692274807,4.015530795710372,5.608095821926632,6.839049285109494,7.636008336580447,24.548224855432665,1.1312272240168098,8.506720506752176,14.693811553791996
4.539836148554333,0.3501344773666884,3.677671544888577,0.1302087547107343,3.677671544888577,0.1302087547107343,100.0,100.0,2.308747078651685,2.3628499375780274,2.186701473158552,723.2535627527075,398.2958771844769,668.259263213964,65.94652389254047,51.97807116269368,33.77459682698175,6.148492737736379,1.1359858753963477,1.9416379749528188,6.360818051868745,22.552577595223667,5.237679246293544,7.117571982337368,6.092012352856948,28.139155687272876
4.69583555099791,0.3501368752429596,3.488742545491931,0.0885814740961431,3.488742545491931,0.0885814740961431,100.0,100.0,2.410021598002497,2.433792159800249,2.319256791510612,667.7029736285313,361.0001581077032,548.3236249453008,67.74728053372132,50.64456068599357,34.43350031136308,2.031642357622079,1.8323079414330068,4.002546704511746,1.808386231098345,11.076971725447143,13.649822843259713,4.581295022927714,8.50124537309202,26.737233380078543
4.539837669151079,0.3501358353373274,3.660493081341981,0.1299433461195051,3.660493081341981,0.1299433461195051,100.0,100.0,2.3163486267166045,2.371114019975032,2.202036279650437,721.2052200535641,373.6717190926159,657.050650526029,65.41098178736935,50.8077399773365,36.86187987624428,5.8394867188372155,0.7902083692455367,1.2539784910117868,6.059591184347656,14.975913566958734,3.4725433899258293,7.871856637507956,8.206431838597107,21.570468348416423
4.539837964984428,0.3501203901478184,3.5408834491586143,0.1297315029589756,3.5408834491586143,0.1297315029589756,100.0,100.0,2.3668687890137328,2.4151794257178527,2.2703459051186017,711.7663039234475,338.6717842167215,588.1822634370404,66.40826170967455,45.556083587232095,36.436816051216326,3.7858215848076098,1.0535324568139157,1.8092334133902108,4.671515282859923,4.206702835914309,7.372871899678671,6.467237028627397,17.694519264259995,22.47485946549718
4.542466177643848,0.3539893270811174,3.493164788079141,0.0902175785206512,3.493164788079141,0.0902175785206512,100.0,100.0,2.430513058676654,2.490549450686642,2.343703445692884,657.4898812253125,269.7910093623917,474.4394149569483,67.33714558702403,49.39271790699759,39.21668940415564,1.1986561513555218,4.207089986888778,5.098809223896145,3.3103115845128674,16.9873817346487,25.285131502842784,5.15894987743095,10.762930610663798,16.560235310307156
4.542466072036832,0.3539889201616923,3.678807454235068,0.1314530006285778,3.678807454235068,0.1314530006285778,100.0,100.0,2.3067122471910118,2.360400224719101,2.18272975031211,723.1191286567857,369.6231979970692,658.7612003231669,68.38358661090156,52.35008017572088,32.54673890817189,6.231209463780009,1.238484321376535,2.1197421384704067,6.341048331880255,13.730214768328988,3.7419213107349476,3.6850892804203386,5.41990934829109,30.751619344315127
4.546537172952245,0.2548469431526683,3.493199524430898,0.0902194935826817,3.493199524430898,0.0902194935826817,100.0,100.0,2.435081335830212,2.4422952434456926,2.348517902621723,637.2601894253535,333.4813207158123,601.2704948631254,68.09460255473343,49.004920803700585,35.77739606607523,1.0129538280401646,2.1880854998197687,5.314704153440489,6.28526626097743,2.6096371433268533,5.311733092421204,4.092109077840243,11.463557716891447,23.877880710478244
4.542466071896213,0.3539889201616923,3.678807454235068,0.13145294861464,3.678807454235068,0.13145294861464,100.0,100.0,2.3066882521847694,2.360620736579276,2.1950162671660425,720.9512894530897,343.52306751631505,672.476777528319,65.77404293502698,51.38863894200127,38.16218382169174,6.2321848705378295,1.229257883712299,1.568777257128139,6.022248448983773,5.699405389635401,5.901854728869128,7.360502908412699,7.156930547423179,18.80386420916651
4.5424660930091205,0.3539893768983754,3.493159570228181,0.1314531155277203,3.493159570228181,0.1314531155277203,100.0,100.0,2.3844889013732837,2.435799762796504,2.292369038701623,704.4886814830664,342.94304514637,587.1506375438485,69.07736798069365,47.84539109309135,38.47246387502689,3.069556854744562,1.9163080667993255,2.796817878996553,3.6012766886862417,5.520936968113854,7.535332670260085,2.7079324215582377,13.55846234310506,18.14369388292151
4.542466196691498,0.2540556695459519,3.4931594886403463,0.0902194935826817,3.4931594886403463,0.0902194935826817,100.0,100.0,2.4356297378277154,2.424132559300874,2.349606629213483,638.538658699314,339.82564394960474,500.7878818821212,66.7970269332103,39.84057589320141,32.30790686278255,0.9906610639140062,1.4281405565219107,5.363525973698798,6.097256073630286,4.561736599878381,21.135766632736814,5.919680375760135,28.020639759347045,31.25977263237755
4.542466316989957,0.353989166217922,3.5141300497951486,0.1314530006285778,3.5141300497951486,0.1314530006285778,100.0,100.0,2.375861473158552,2.426735755305868,2.282174993757802,706.9610835663411,394.55715057089367,613.0003771487617,68.93476685279148,47.02979619434564,37.10944807845546,3.4202653187580516,1.5370608914589041,2.3396858187355254,3.9648652303442837,21.40220017565959,3.464507535628081,2.9087790805753753,15.031985195400829,21.043727492647964
4.542466170004921,0.3539888257800138,3.5859911439005705,0.1314530890111229,3.5859911439005705,0.1314530890111229,100.0,100.0,2.3462397627965044,2.4039937827715354,2.243719051186017,718.7498672702644,357.1290605417885,640.866910143508,67.87104552479701,55.80169507329799,36.27591472583618,4.624399886320959,0.5855139234952004,0.615204089059069,5.698509892685943,9.885864782088762,0.9239228572453534,4.406978134088716,0.8160705931309679,22.81720271098685
4.54246618168795,0.3539893845783146,3.609495145527265,0.1314527347395782,3.609495145527265,0.1314527347395782,100.0,100.0,2.336088576779026,2.39284404494382,2.23153734082397,720.6177757294565,277.94023604342846,660.7814490986086,68.69318564873399,51.44638853520122,33.89399134014434,5.037049724429835,0.1189976963941358,0.06893905040223475,5.9732023131553715,14.479927371252781,4.060070724190334,3.2490342975577646,7.052595239022184,27.885124808203535
4.542466216564962,0.3539874802888635,3.645992250356796,0.1314304544639831,3.645992250356796,0.1314304544639831,100.0,100.0,2.320638352059925,2.37578481897628,2.191005218476904,724.0594520720791,319.1910414804911,642.8526050630237,66.98040235266548,54.72522030126213,32.76426018175265,5.665107639840447,0.5947774486912176,1.7486449113495859,6.479331187070461,1.7873718521565864,1.2366307185864098,5.661405137090875,1.1287799435191959,30.288808123930536
4.542489085116832,0.3576221081342718,3.679427813313442,0.1326286278303302,3.679427813313442,0.1326286278303302,100.0,100.0,2.3051311360799,2.358805642946317,2.193172784019975,723.9285942568887,437.1410578071486,675.8803323352789,66.53945415410088,49.24580638363054,36.45769519380851,6.295482273174793,1.3052032240034823,1.6514446627813966,6.460087390718924,34.50494086373804,6.437847611854949,6.282458937886084,11.028353417108336,22.430435757854234
4.542488503751422,0.2583134140479712,3.4971736902903103,0.091755766001779,3.4971736902903103,0.091755766001779,100.0,100.0,2.431761036204744,2.484115980024969,2.3154048064918853,643.6814866393327,276.1728039223476,505.7206771493984,66.61139766636829,49.63190585861673,39.77560160178971,1.147925357530733,3.9379071140154256,3.829811950308758,5.340957847156962,15.023752639277658,20.3589484804097,6.181130047368605,10.330793390033005,15.371060421724023
4.542488099745247,0.3576221085616058,3.679428394794625,0.1326289766916805,3.679428394794625,0.1326289766916805,100.0,100.0,2.305203333333333,2.358447665418227,2.172672297128589,723.6715107615822,345.2916639265299,660.5257505648729,67.50015796593394,53.07431065720898,33.96789343050495,6.292547425474265,1.3201813632540995,2.570749007686601,6.422280994350328,6.2435889004707406,4.019803238562654,4.929354977557836,4.1114531938410455,27.727886318074574
4.542508859789647,0.3576221775976338,3.679453595452128,0.0917918743250713,3.679453595452128,0.0917918743250713,100.0,100.0,2.3518203245942573,2.394742559300874,2.227667765293383,693.2789146604568,369.7752781697818,638.1313965507885,68.69018582881236,47.872087748437,35.432952353784415,4.397547780721248,0.19843344355120757,0.10458451599178517,1.9527815677142424,13.777008667625173,0.4931333150848045,3.2532593960389287,13.510229903456183,24.610739672799117
4.542487967191256,0.3576206978350708,3.4971723391939844,0.0917492285407685,3.4971723391939844,0.0917492285407685,100.0,100.0,2.4267834207240946,2.4564946691635456,2.3382600249687893,661.5615279348674,273.19375384734934,513.3045179082617,67.22818703188602,49.9507266592572,35.27590377160776,1.350267450240056,2.782203730692281,4.854709639856021,2.7115400095783238,15.940383431584817,19.164642849092647,5.312412631146446,9.754784716789164,24.944885592323917
4.542588765680186,0.2583138982315392,3.497181862912253,0.1326265851335077,3.497181862912253,0.1326265851335077,100.0,100.0,2.385341647940075,2.438375218476904,2.29407670411985,687.115858975573,312.6112101549513,509.56775325335343,67.88378380774772,44.56211628416544,39.93238416906625,3.034892360159557,2.024067718698901,2.8733948035807177,1.0464498493489733,3.8119353369380544,19.753109723881348,4.389036890496171,19.4903048163226,15.037480491348395
4.623813726920306,0.2592298744867166,3.4971736902903103,0.0917493223600597,3.4971736902903103,0.0917493223600597,100.0,100.0,2.420706129837703,2.460900936329588,2.300218027465668,650.4513828693397,312.9582465069166,523.0800731202186,69.2836224089705,48.61879804531692,35.91593484503299,1.5973117952153304,2.9665663736229306,3.1487904693124698,4.345384872155929,3.7051549209487313,17.62518533539865,2.417433226802111,12.161159809725529,23.583117350993632
4.690948729527949,0.3576220543900963,3.497171952326892,0.0917705751019476,3.497171952326892,0.0917705751019476,100.0,100.0,2.403214943820225,2.4263703995006245,2.3114584144818973,671.2196711898157,341.6056205723389,593.2948321736592,67.73175573210203,51.60079732014084,28.947368466522683,2.30833561706403,1.521774037683028,3.6528436987397885,1.291224825027103,5.109421714565822,6.5677429647780805,4.603160940701366,6.773627244551327,38.40985432654748
4.616716703023497,0.2620092610673478,3.497314736049958,0.0918303930357396,3.497314736049958,0.0918303930357396,100.0,100.0,2.421467490636704,2.477886516853933,2.3316913358302123,648.5408584648171,320.308947607725,503.8176125271228,66.41039407181839,48.13076408905113,40.07959691808597,1.5663621692396748,3.6772601194114087,4.560149588798757,4.626344343409247,1.4434007360846233,20.658643696516098,6.464233701664242,13.04288330794738,14.724261876412832
4.557707518140409,0.258311502134264,3.497173683332732,0.091755766001779,3.497173683332732,0.091755766001779,100.0,100.0,2.429651947565543,2.4393098377028712,2.3425383895131087,643.1178699407963,329.6883282484837,619.0888108596,67.57491522619156,43.30894804169418,40.71497243714444,1.2336606680673503,2.063173125643143,5.04656455215734,5.423842655765257,1.4425625379949802,2.505699077228344,4.824063061702023,21.754384748520003,13.372399069905448
4.677117390824269,0.2611977339256362,3.4999347578065114,0.0923715609645936,3.4999347578065114,0.0923715609645936,100.0,100.0,2.4108863545568044,2.422511722846442,2.320278851435705,654.2103296094521,333.46126379926966,496.2099981052238,65.78289594954757,47.85180778609936,38.99520108626497,1.9964896521624196,1.3603231316502833,4.048378988148213,3.792598586845285,2.6034657843906643,21.856693211775777,7.348033873876668,13.546869401807848,17.031487050500065
4.544107450905004,0.2608441093408203,3.4999359362476503,0.092368459019921,3.4999359362476503,0.092368459019921,100.0,100.0,2.4292987765293383,2.4257722721598003,2.342163745318352,645.4347497559943,298.1776857496872,543.1029184302361,66.49528804264729,29.564308798764024,39.43394293523704,1.2480172142545374,1.4967477891129777,5.029764364051666,5.083125035883192,8.253019769327011,14.471981349569125,6.344664728665791,46.58661463637936,16.097993754814805
4.689125260997574,0.2617830073203748,3.50013853349088,0.0923708427085378,3.50013853349088,0.0923708427085378,100.0,100.0,2.409019300873908,2.4576620848938826,2.3087885018726597,655.918429409379,340.33870606011385,571.9474794969327,68.7713219837344,45.75646092007656,34.59779591287901,2.0723861433370794,2.8310495771498942,3.533116675904024,3.5414074397972097,4.719601864650415,9.92953078788461,3.1389831215008512,17.33250059606764,26.387668270470197
4.544101263158675,0.3588573253739284,3.678925051693113,0.132515481459731,3.678925051693113,0.132515481459731,100.0,100.0,2.305457265917603,2.358917016229713,2.192418651685393,723.9413326282832,339.93691128218734,661.8872442953492,66.6514649256459,53.07353858613908,34.81787878877553,6.2822249626990585,1.3005432539869064,1.6852622562603945,6.461960680629891,4.595972702211489,4.234211700054993,6.124697287822681,4.112848082856227,25.919406832392486
4.566451866581451,0.2680775143604758,3.677674262464686,0.0924418771983804,3.677674262464686,0.0924418771983804,100.0,100.0,2.3517745443196003,2.413300599250936,2.2293846441947567,677.0625518475231,349.1075990775489,632.3084984808664,65.06887425997556,41.09125359122234,33.116638063430656,4.399408767495921,0.9749204707504544,0.02759443072839913,0.4319776694818997,7.417722793091973,0.423858506950168,8.353698225386538,25.761059455786196,29.539067950147544
4.5441009054017405,0.3588030775825762,3.499934225858875,0.092368459019921,3.499934225858875,0.092368459019921,100.0,100.0,2.4244625717852686,2.4739842446941323,2.336386117353308,664.309650891422,314.6310894875897,516.1289361855384,67.16013282504974,46.06743706557002,39.19419470879003,1.444610903037861,3.5139851336456953,4.770677908220092,2.307404280673228,3.190434003818557,18.71985256920656,5.408263626690503,16.770664741517585,16.608096364276534
4.688049037425433,0.3583674663666281,3.500291727693328,0.0925255353628513,3.500291727693328,0.0925255353628513,100.0,100.0,2.4013488764044943,2.396463782771536,2.3086253308364544,674.1901523562458,346.9542580893666,574.344737165784,67.05856208028453,48.51464617739869,38.816567450770734,2.3841920160774643,0.2704511619889413,3.5257995890786726,0.8543893593756192,6.75515633518972,9.552009895152134,5.551321013683759,12.349329399460366,17.41155861538142
4.544255287343099,0.2608821837369385,3.678916745641131,0.0950549773281623,3.678916745641131,0.0950549773281623,100.0,100.0,2.35041961298377,2.4126571036204747,2.2431435580524344,678.4874768800896,343.0538730550013,596.5547317491105,67.19827021552301,42.75263084042394,34.906157315341545,4.454487277082519,0.9479959673838733,0.5893972220822596,0.22242987057505642,5.555037863077325,6.054372952895986,5.354548992221113,22.759474543046178,25.73158018012437
4.544100741704728,0.3588516747940914,3.499935576718941,0.132515580429097,3.499935576718941,0.132515580429097,100.0,100.0,2.3804964918851432,2.44675581772784,2.287731822721598,708.5684344289209,382.68387850933925,576.7885889151908,68.13234357262019,45.589797872622725,33.66783988387098,3.23184992336816,2.374720407022594,2.588870974062688,4.201240357194251,17.748885695181308,9.167151351938463,4.038952714619455,17.63360817954341,28.36629811942344
4.544215225901118,0.358801652330011,3.5478169427128767,0.1293897355027433,3.5478169427128767,0.1293897355027433,100.0,100.0,2.3636837578027468,2.415739600499376,2.267307265917603,713.0407608203268,357.188405524255,619.531465740213,67.63110194760287,49.74191618243644,33.22607792088977,3.9152943982623256,1.0769707321914535,1.672971565811785,4.85893541475394,9.904124776693852,2.435989647210554,4.744926834362152,10.132039417459007,29.30621718959623
4.575,0.265,3.65,0.11,3.457076515,0.098264456,80.0,80.0,2.3454808614232205,2.400581647940075,2.220825118601748,708.9696421261974,337.3629854083807,659.0963105782422,63.554255528976384,50.90261543778077,37.74145006430688,4.65524953564144,0.44274677573534127,0.41142965911443746,4.260241489146678,3.8039955102709917,3.7946945792507396,10.486964043695233,8.035021792627344,19.699042416368336
4.575,0.265,3.65,0.11,3.457076515,0.098264456,100.0,100.0,2.34064963795256,2.3955242696629213,2.215651473158552,690.9149149078294,347.3488231749121,660.2210912163101,64.14735231964727,50.41816396127797,35.740812507926535,4.851640733635767,0.23114099008038444,0.6434316969259116,1.605134545269025,6.876560976896039,3.971825388395296,9.651616451201031,8.910272879353265,23.955718068241417
4.575,0.265,3.65,0.11,3.457076515,0.098264456,120.0,120.0,2.337202372034956,2.4003429463171035,2.2174114232209736,677.4662252352782,357.2746516495375,642.712224074064,67.60894224363852,43.21031991632847,33.91098015670726,4.991773494513975,0.4327592601298501,0.5645101694630655,0.3726139359884976,9.93066204601153,1.2145234762305528,4.776137685016164,21.93257467691333,27.848978389984552
