# Time-averaged data for fix eint_out
# TimeStep c_eint_total c_eint_water c_eint_pair
5638000 -2932.05 -4531.66 -1139.34
5639000 -2895.12 -4572.19 -1120.27
5640000 -2911.8 -4598.8 -1127.48
5641000 -2925.42 -4576.46 -1131.52
5642000 -2886.66 -4581.62 -1122.68
5643000 -2865.31 -4587.65 -1127.57
5644000 -2833.92 -4574.45 -1121.23
5645000 -2886.79 -4513.88 -1139.3
5646000 -2920.87 -4374.94 -1136.77
5647000 -2936.96 -4407.41 -1133.24
5648000 -2887.29 -4467.19 -1114.62
5649000 -2932.78 -4405.85 -1134.76
5650000 -2931.7 -4439.98 -1145.25
5651000 -2914.28 -4493.5 -1144.8
5652000 -2883.82 -4537.44 -1137.93
5653000 -2928.28 -4436.35 -1144.95
5654000 -2934.61 -4486.03 -1148.51
5655000 -2897.22 -4470.46 -1127.66
5656000 -2901.64 -4500.12 -1137.25
5657000 -2875.96 -4523.5 -1138.52
5658000 -2895.81 -4425.42 -1158.19
5659000 -2918.66 -4457.75 -1154.28
5660000 -2855.09 -4530.16 -1139.69
5661000 -2888.95 -4545.94 -1129.64
5662000 -2890.66 -4457.15 -1139.17
5663000 -2918.95 -4461.31 -1148.21
5664000 -2928.88 -4475.9 -1150.43
5665000 -2897.67 -4511.72 -1145.18
5666000 -2914.57 -4511.3 -1144.58
5667000 -2922.18 -4475.91 -1173.27
5668000 -2869.86 -4580.85 -1152.38
5669000 -2873.72 -4547.49 -1144.18
5670000 -2885.91 -4582.32 -1141.27
5671000 -2891.8 -4560.9 -1140.95
5672000 -2904.73 -4599.36 -1142.7
5673000 -2878.96 -4617.58 -1135.5
5674000 -2938.56 -4513.95 -1148.12
5675000 -2901.79 -4585.35 -1159.14
5676000 -2922.14 -4537.73 -1162.49
5677000 -2925.32 -4521.82 -1167.87
5678000 -2921.25 -4486.28 -1156.92
5679000 -2901.46 -4523.91 -1155.94
5680000 -2870.53 -4559.81 -1136.18
5681000 -2871.6 -4631.06 -1130.44
5682000 -2893.98 -4589.4 -1142.22
5683000 -2932.33 -4543.32 -1146.89
5684000 -2930.09 -4524.82 -1153.11
5685000 -2898.71 -4564.69 -1136.5
5686000 -2881.1 -4579.89 -1128.55
5687000 -2830.71 -4618.51 -1121.5
5688000 -2894.68 -4586.01 -1127.05
5689000 -2863.21 -4613.88 -1115.44
5690000 -2883.4 -4612.57 -1129.11
5691000 -2889.15 -4655.98 -1123.34
5692000 -2902.59 -4602.96 -1127.79
5693000 -2941.67 -4561.24 -1135.76
5694000 -2968.37 -4509.99 -1148.37
5695000 -2957.68 -4555.87 -1162.75
5696000 -2883.2 -4633.96 -1134.69
5697000 -2895.67 -4589.8 -1146.62
5698000 -2908.15 -4493.32 -1145.87
5699000 -2924.98 -4571.73 -1140.51
5700000 -2910.13 -4552.74 -1136
5701000 -2911.62 -4542.08 -1151.72
5702000 -2936.63 -4500.16 -1159.36
5703000 -2888.48 -4523.22 -1145.96
5704000 -2886.41 -4481.54 -1145.85
5705000 -2910.8 -4472.42 -1151.11
5706000 -2857.04 -4558.51 -1144.33
5707000 -2922.76 -4489.66 -1161.1
5708000 -2910.33 -4565.68 -1177.72
5709000 -2887.41 -4542.65 -1165.59
5710000 -2851.44 -4644 -1154.33
5711000 -2896.91 -4572.91 -1150.46
5712000 -2882.76 -4575.34 -1136.52
5713000 -2869.04 -4573.16 -1138.27
5714000 -2837.21 -4629.31 -1135.2
5715000 -2886.93 -4502.77 -1140.62
5716000 -2944.35 -4467.76 -1162.99
5717000 -2913.43 -4486.18 -1140.86
5718000 -2868.81 -4504.48 -1124.84
5719000 -2908.92 -4452.74 -1151.57
5720000 -2920.56 -4463.19 -1148.66
5721000 -2917.86 -4529.08 -1156.17
5722000 -2899.78 -4548.36 -1155.47
5723000 -2860.43 -4647.33 -1155.41
5724000 -2853.27 -4642.76 -1154.05
5725000 -2884.48 -4616.67 -1148.78
5726000 -2897 -4635.64 -1144.91
5727000 -2841.61 -4699.89 -1121
5728000 -2899.41 -4703.66 -1148.59
5729000 -2885.31 -4712.82 -1133.57
5730000 -2828.29 -4785.59 -1118.15
5731000 -2862.98 -4731.88 -1124.84
5732000 -2840.71 -4758.84 -1114.45
5733000 -2829.31 -4758.02 -1122.55
5734000 -2800.81 -4814.88 -1109.75
5735000 -2829.7 -4794.01 -1116.67
5736000 -2868.76 -4711.06 -1129.73
5737000 -2844.38 -4735.17 -1130.45
5738000 -2863.15 -4735.34 -1150.1
5739000 -2867.27 -4693.32 -1128.3
5740000 -2837.1 -4716.16 -1118.68
5741000 -2849.83 -4646.27 -1144.97
5742000 -2905.95 -4598.04 -1162.72
5743000 -2909.55 -4566.89 -1154.17
5744000 -2851.37 -4630.12 -1140.92
5745000 -2833.51 -4623.48 -1125.09
5746000 -2901.19 -4609.86 -1129.71
5747000 -2920.09 -4628.69 -1135.42
5748000 -2879.53 -4663.57 -1141.55
5749000 -2892.13 -4694.17 -1143.55
5750000 -2855.41 -4692.13 -1136.85
5751000 -2878.38 -4638.67 -1148.69
5752000 -2872.17 -4637.84 -1141.7
5753000 -2830.18 -4724.06 -1130.95
5754000 -2877.69 -4666.87 -1150.34
5755000 -2855.69 -4687.77 -1137.43
5756000 -2869.76 -4625.89 -1146.75
5757000 -2892.43 -4617.67 -1142.46
5758000 -2899.72 -4642.22 -1146.15
5759000 -2911.74 -4632.9 -1156.02
5760000 -2869.57 -4639.63 -1151.23
5761000 -2879.52 -4668 -1138.1
5762000 -2906.29 -4682.58 -1140.98
5763000 -2933.52 -4668.82 -1157.07
5764000 -2928.94 -4703.27 -1162.37
5765000 -2934.38 -4705.97 -1148.96
5766000 -2954.24 -4635.64 -1145.8
5767000 -2966.2 -4601.41 -1158.39
5768000 -2923.57 -4670.97 -1141.36
5769000 -2904.56 -4645.01 -1148.87
5770000 -2905.59 -4736.74 -1152.29
5771000 -2937 -4750.7 -1150.72
5772000 -2966.76 -4728.4 -1168.36
5773000 -2993.15 -4704.18 -1172.73
5774000 -2999.78 -4671.37 -1172.83
5775000 -2985.58 -4627.48 -1171.9
5776000 -2921.21 -4711.03 -1145.19
5777000 -2914.88 -4741.37 -1148.52
5778000 -2917.95 -4732.97 -1164.94
5779000 -2933.14 -4682.14 -1150.91
5780000 -2923.73 -4699.57 -1149.14
5781000 -2927.02 -4661.11 -1151.1
5782000 -2923.98 -4609.23 -1149.78
5783000 -2976.99 -4574.81 -1173.36
5784000 -2878.43 -4680.05 -1140.27
5785000 -2934.76 -4664.98 -1146.68
5786000 -2914.07 -4683.5 -1131
5787000 -2916.11 -4727.3 -1139.32
5788000 -2887.35 -4752.38 -1124.96
5789000 -2908.44 -4678.83 -1140.96
5790000 -2876.64 -4703.46 -1135.3
5791000 -2903.61 -4719.06 -1141.25
5792000 -2875.25 -4726.2 -1133.94
5793000 -2896.09 -4662.71 -1147.01
5794000 -2911.97 -4664.01 -1155.7
5795000 -2898.58 -4677.64 -1157.39
5796000 -2913.97 -4674.25 -1151.81
5797000 -2930.38 -4707.17 -1148.72
5798000 -2881.57 -4745.97 -1143.44
5799000 -2880.93 -4702.57 -1139.65
5800000 -2872.95 -4668.88 -1147.65
5801000 -2851.21 -4691.71 -1149.36
5802000 -2869.04 -4645.43 -1144.65
5803000 -2883.45 -4605.88 -1147.43
5804000 -2911.84 -4549.94 -1155.65
5805000 -2886.03 -4577.41 -1156.18
5806000 -2919.6 -4526.19 -1158.07
5807000 -2861.19 -4676.63 -1140.31
5808000 -2879.18 -4631.22 -1139.67
5809000 -2896.71 -4657.67 -1144.99
5810000 -2863.55 -4672.36 -1129.76
5811000 -2818.92 -4677.72 -1123.08
5812000 -2823.01 -4667.95 -1122.75
5813000 -2831.9 -4693.55 -1123.16
5814000 -2815.2 -4661.27 -1134.62
5815000 -2811.68 -4647.13 -1141.38
5816000 -2829.52 -4625.36 -1150.48
5817000 -2828.54 -4573.93 -1141.95
5818000 -2850 -4618.52 -1129.6
5819000 -2858.1 -4625.56 -1127.98
5820000 -2877.11 -4664.4 -1133.07
5821000 -2904.27 -4606.34 -1158.62
5822000 -2880.52 -4611.29 -1151.66
5823000 -2874.18 -4615.26 -1143.85
5824000 -2816.33 -4621.9 -1134.25
5825000 -2803.75 -4596.12 -1128.7
5826000 -2819.77 -4626.49 -1140.47
5827000 -2819.17 -4608.61 -1135.12
5828000 -2882.51 -4582 -1170.16
5829000 -2887.1 -4648.81 -1168.69
5830000 -2918.07 -4576.66 -1180.68
5831000 -2935.76 -4517.85 -1179.58
5832000 -2922.65 -4530.21 -1158.51
5833000 -2902.71 -4502.19 -1156.68
5834000 -2860.73 -4433.42 -1150.89
5835000 -2859.72 -4404.89 -1160.6
5836000 -2934.98 -4339.49 -1198.79
5837000 -2903.78 -4429.82 -1179.81
5838000 -2859.11 -4436.52 -1143.05
5839000 -2830.09 -4387.83 -1128.84
5840000 -2800.38 -4415.68 -1120.79
5841000 -2790.07 -4413.71 -1116.93
5842000 -2773.71 -4429.57 -1121.85
5843000 -2792.91 -4314.07 -1133.19
5844000 -2806.01 -4350.2 -1138.49
5845000 -2809.42 -4342.46 -1137.1
5846000 -2851.68 -4264.29 -1158.77
5847000 -2863.66 -4258.87 -1160.48
5848000 -2858.11 -4253.79 -1163.81
5849000 -2890.25 -4177.19 -1168.65
5850000 -2869.24 -4222.73 -1149.73
5851000 -2898.3 -4242.29 -1165.2
5852000 -2855.77 -4309.37 -1162.49
5853000 -2883.69 -4284.88 -1167.11
5854000 -2893.58 -4221.5 -1162.65
5855000 -2906.38 -4173.24 -1169.67
5856000 -2907.79 -4205.18 -1186.43
5857000 -2919.6 -4255.93 -1173.86
5858000 -2850.99 -4304.7 -1149.78
5859000 -2842.07 -4300.73 -1166.01
5860000 -2858.07 -4341.37 -1171.79
5861000 -2881.9 -4316.26 -1160.43
5862000 -2864.66 -4311.78 -1162.91
5863000 -2863.08 -4381.91 -1155.93
5864000 -2861.83 -4369.45 -1156.27
5865000 -2898.56 -4321.46 -1170.67
5866000 -2899.49 -4318.26 -1159.31
5867000 -2841.38 -4394.67 -1138.49
5868000 -2870.36 -4396.27 -1147.53
5869000 -2869.05 -4350.17 -1135.37
5870000 -2825.55 -4410.52 -1140.07
5871000 -2833.12 -4396.49 -1137.57
5872000 -2857.46 -4366.23 -1136.64
5873000 -2875.98 -4330.18 -1181.03
5874000 -2900.84 -4256.49 -1169.41
5875000 -2873.21 -4296.41 -1144.36
5876000 -2856.8 -4343.25 -1143.13
5877000 -2893.3 -4351.53 -1164.14
5878000 -2889.92 -4344.77 -1147.98
5879000 -2903.61 -4303.67 -1155.72
5880000 -2893.07 -4287.67 -1158.42
5881000 -2877.96 -4321.74 -1137
5882000 -2865.38 -4361.66 -1151.94
5883000 -2816.85 -4406.25 -1133.8
5884000 -2822.68 -4405.6 -1128.81
5885000 -2814.93 -4384.51 -1111.67
5886000 -2848.62 -4315.31 -1142.53
5887000 -2892.45 -4283.48 -1140.05
5888000 -2920.69 -4250 -1171.82
5889000 -2856.61 -4263.43 -1150.2
5890000 -2842.61 -4304.42 -1168.75
5891000 -2877.97 -4306.36 -1170.74
5892000 -2871.25 -4323.47 -1170.85
5893000 -2876.77 -4361.55 -1158.51
5894000 -2919.18 -4240.16 -1169.06
5895000 -2874.09 -4340.17 -1157.84
5896000 -2848.36 -4418.34 -1140.26
5897000 -2885.14 -4363.13 -1157.43
5898000 -2874.97 -4404.03 -1156.99
5899000 -2904.4 -4416.86 -1147.82
5900000 -2846.86 -4464.86 -1115.81
5901000 -2847.98 -4458.85 -1132.87
5902000 -2854.3 -4418.29 -1136.7
5903000 -2807.92 -4439.66 -1130.6
5904000 -2846.21 -4405.71 -1153.22
5905000 -2885.64 -4346.37 -1166.93
5906000 -2879.87 -4356.15 -1165.18
5907000 -2860.2 -4352.05 -1146.5
5908000 -2911.42 -4352.07 -1152.26
5909000 -2885.93 -4409.38 -1139.92
5910000 -2878.05 -4392.01 -1138.55
5911000 -2891.39 -4285.25 -1133.36
5912000 -2884.74 -4297.5 -1132.43
5913000 -2820.61 -4400.98 -1114.86
5914000 -2807.13 -4420.54 -1116.03
5915000 -2814.7 -4486.55 -1109.55
5916000 -2889.25 -4425.06 -1120.43
5917000 -2859.3 -4449.53 -1115
5918000 -2874.45 -4483.32 -1128.47
5919000 -2896.01 -4409.42 -1136.75
5920000 -2889.51 -4436.32 -1155.46
5921000 -2929.85 -4357.51 -1169.05
5922000 -2934.47 -4333.83 -1173.18
5923000 -2935.17 -4349.79 -1156.74
5924000 -2983.48 -4337.33 -1182.31
5925000 -2960.61 -4403.39 -1176.38
5926000 -2956.04 -4369.35 -1174.17
5927000 -2957.38 -4372.17 -1177.17
5928000 -2999.48 -4295.97 -1189.98
5929000 -2962.59 -4303.55 -1165.06
5930000 -2933.26 -4308.6 -1143.97
5931000 -2943.66 -4296.63 -1139.37
5932000 -2937.37 -4345.25 -1136.55
5933000 -2935.86 -4380.58 -1142.81
5934000 -2920.5 -4379.28 -1148.61
5935000 -2892.3 -4336.14 -1145.54
5936000 -2841.89 -4485.58 -1118.33
5937000 -2867.04 -4423.37 -1126.11
5938000 -2914.61 -4408.17 -1147.43
5939000 -2930.59 -4473.99 -1167.54
5940000 -2928.1 -4344.25 -1145.48
5941000 -2897.87 -4353.61 -1137.85
5942000 -2928.66 -4261.74 -1165.56
5943000 -2948.09 -4219.83 -1164.29
5944000 -2919.57 -4223.22 -1159.64
5945000 -2887.81 -4220.95 -1154.63
5946000 -2919.57 -4254.05 -1157.53
5947000 -2912.26 -4199.43 -1168.29
5948000 -2856.43 -4260.09 -1146.88
5949000 -2862.76 -4257.59 -1151.69
5950000 -2880.77 -4199.9 -1162.89
5951000 -2897.45 -4187.05 -1172.23
5952000 -2919.3 -4160.99 -1169.75
5953000 -2869.47 -4216.57 -1154.49
5954000 -2851.92 -4233.51 -1164.52
5955000 -2859.82 -4140.15 -1160.34
5956000 -2841.2 -4294.94 -1145.79
5957000 -2851.69 -4309.26 -1144.89
5958000 -2850.86 -4274.12 -1136.26
5959000 -2907.12 -4323.81 -1152.17
5960000 -2895.45 -4339.19 -1166.55
5961000 -2925.85 -4344.94 -1161.26
5962000 -2935.3 -4369.36 -1160.22
5963000 -2964.84 -4354.29 -1165.05
5964000 -2938.08 -4387.25 -1160.09
5965000 -2935.42 -4331.84 -1177.47
5966000 -2989.21 -4322.45 -1195.49
5967000 -2932.23 -4346.63 -1165.43
5968000 -2949.09 -4308.14 -1160.06
5969000 -2958.47 -4318.47 -1157.4
5970000 -2979 -4407.77 -1165.67
5971000 -2960.7 -4431 -1165.49
5972000 -2963.58 -4396.88 -1141.97
5973000 -2962.67 -4380.03 -1153.04
5974000 -2884.31 -4363.3 -1121.03
5975000 -2831.99 -4374.13 -1129.42
5976000 -2881.04 -4311.66 -1131.3
5977000 -2895.35 -4314.13 -1137.16
5978000 -2952.6 -4297.27 -1148.57
5979000 -2938.2 -4357.04 -1129.55
5980000 -2941.17 -4369.21 -1146.77
5981000 -2872.85 -4362.85 -1136.65
5982000 -2877.91 -4427.55 -1130.16
5983000 -2885.77 -4443.47 -1146.14
5984000 -2916.6 -4347.91 -1165.78
5985000 -2827.39 -4429.47 -1132.59
5986000 -2845.59 -4383.43 -1144.77
5987000 -2867.16 -4365.06 -1150.21
5988000 -2849.09 -4336.25 -1138.35
5989000 -2921.6 -4292.03 -1172.88
5990000 -2863.21 -4375.37 -1156.04
5991000 -2873.41 -4355.86 -1154.99
5992000 -2877.02 -4351.32 -1145.82
5993000 -2871.74 -4360.62 -1152.38
5994000 -2914.92 -4372.87 -1164.3
5995000 -2950.15 -4431.83 -1175.72
5996000 -3007.89 -4354.39 -1182.9
5997000 -2983.44 -4415.99 -1170.8
5998000 -2996.18 -4385.48 -1183.7
5999000 -2943.01 -4428.85 -1179.89
6000000 -2995.86 -4325.59 -1210.29
6001000 -2978.9 -4314.56 -1193.01
6002000 -2937 -4396.83 -1175.56
6003000 -2942.34 -4363.81 -1191.45
6004000 -2946.59 -4346.56 -1178.72
6005000 -2927.46 -4390.13 -1192.26
6006000 -2921.2 -4379.66 -1173.12
6007000 -2880.34 -4444.45 -1160.84
6008000 -2896.48 -4416.13 -1145.78
6009000 -2865.95 -4427.33 -1134.81
6010000 -2859.6 -4420.49 -1139.41
6011000 -2909.04 -4411.18 -1157.4
6012000 -2881.56 -4414.9 -1153.23
6013000 -2899.75 -4382.65 -1182.75
6014000 -2881.77 -4403.63 -1179.27
6015000 -2909.83 -4320.23 -1189.94
6016000 -2875.31 -4298.7 -1162.15
6017000 -2893.53 -4268.43 -1161.69
6018000 -2861.44 -4293.97 -1151.62
6019000 -2869.2 -4354.76 -1136.8
6020000 -2929.75 -4257.26 -1156.65
6021000 -2901.5 -4355.01 -1156.72
6022000 -2890.78 -4313.9 -1160.02
6023000 -2866.61 -4331.08 -1133.8
6024000 -2843.87 -4414 -1147.2
6025000 -2867.88 -4397.94 -1151.74
6026000 -2867.06 -4410.15 -1132.69
6027000 -2904.12 -4283.68 -1154.55
6028000 -2873.04 -4384.08 -1143.84
6029000 -2882.89 -4380.39 -1131.62
6030000 -2921.16 -4330.44 -1144.61
6031000 -2874.1 -4377.05 -1147.12
6032000 -2898.65 -4325.91 -1158.03
6033000 -2879.12 -4294.83 -1148.17
6034000 -2871.85 -4297.39 -1158.01
6035000 -2850.91 -4251.92 -1138.43
6036000 -2835.17 -4278.9 -1120.82
6037000 -2786.31 -4403.35 -1110.15
6038000 -2840.27 -4334.17 -1128.97
6039000 -2844.7 -4358.85 -1114.65
6040000 -2856.82 -4315.19 -1127.24
6041000 -2873.5 -4340.06 -1143.43
6042000 -2884.87 -4324.05 -1150.42
6043000 -2884.21 -4390.27 -1155.18
6044000 -2802.02 -4443.6 -1121.61
6045000 -2824.83 -4427.91 -1118.4
6046000 -2837.43 -4354.95 -1117.95
6047000 -2818.31 -4366.15 -1108.02
6048000 -2887.72 -4345.06 -1142.25
6049000 -2876.66 -4334.02 -1151.11
6050000 -2835.54 -4366.56 -1123.35
6051000 -2813.23 -4389.87 -1116.23
6052000 -2848.13 -4355.41 -1124.33
6053000 -2855.71 -4347.63 -1122.06
6054000 -2868.81 -4292.01 -1152.07
6055000 -2877.41 -4252.37 -1156.39
6056000 -2883.78 -4238.83 -1156.38
6057000 -2875.63 -4254.04 -1168.77
6058000 -2928.53 -4137.83 -1170.1
6059000 -2932.88 -4153.87 -1181.66
6060000 -2902.42 -4216.73 -1154.28
6061000 -2874.13 -4265.97 -1142.58
6062000 -2883.91 -4238.95 -1150.12
6063000 -2887.87 -4175.82 -1150.29
6064000 -2936.95 -4184.43 -1169.09
6065000 -2937.77 -4204.64 -1168.59
6066000 -2869.11 -4286.37 -1153.11
6067000 -2846.44 -4324.76 -1146.44
6068000 -2829.85 -4326.67 -1129.31
6069000 -2803.02 -4271.45 -1136.38
6070000 -2834.28 -4272.1 -1153.74
6071000 -2829.87 -4304.79 -1137.78
6072000 -2860.92 -4222.76 -1179.23
6073000 -2879.59 -4299.77 -1173.5
6074000 -2842.72 -4311.83 -1157.94
6075000 -2890.2 -4223.78 -1153.27
6076000 -2844.2 -4264.47 -1144.73
6077000 -2881.22 -4262.41 -1169.69
6078000 -2865.25 -4265.19 -1148.05
6079000 -2888.2 -4274.41 -1156.62
6080000 -2892.5 -4267.36 -1168.23
6081000 -2887.17 -4260.5 -1152.86
6082000 -2887 -4209.08 -1156.33
6083000 -2829.41 -4316.77 -1153.13
6084000 -2825.9 -4359.58 -1139.65
6085000 -2859.34 -4282.13 -1147.77
6086000 -2870.25 -4290.91 -1159.12
6087000 -2877.54 -4296.44 -1178.97
6088000 -2889.43 -4229.76 -1170.14
6089000 -2930.09 -4246.93 -1169.28
6090000 -2851.12 -4294.01 -1137.64
6091000 -2835.68 -4369.43 -1136.63
6092000 -2833.07 -4316.48 -1132.99
6093000 -2842.72 -4323.02 -1135.01
6094000 -2839.73 -4339.97 -1115.81
6095000 -2847.79 -4300.14 -1130.48
6096000 -2854.9 -4335 -1134.33
6097000 -2837.54 -4354.52 -1143.13
6098000 -2880.68 -4302.81 -1146.58
6099000 -2869.18 -4324.39 -1139.57
6100000 -2869.17 -4264.62 -1149.98
6101000 -2884.19 -4291.95 -1156.92
6102000 -2865.01 -4263.55 -1159.96
6103000 -2834.43 -4309.12 -1142.8
6104000 -2801.26 -4400.5 -1136.51
6105000 -2848.97 -4348.1 -1148.52
6106000 -2822.49 -4327.18 -1144.93
6107000 -2828.45 -4254.27 -1155.77
6108000 -2903.55 -4165.44 -1164.81
6109000 -2949.02 -4153.17 -1192.64
6110000 -2924.68 -4143.12 -1190.41
6111000 -2883.66 -4174.24 -1166.11
6112000 -2877.28 -4193.03 -1164.16
6113000 -2850.62 -4241.66 -1155.97
6114000 -2788.47 -4279.04 -1136.26
6115000 -2783.11 -4281.06 -1143.76
6116000 -2765.21 -4336.68 -1150.08
6117000 -2840.79 -4253.13 -1163.21
6118000 -2844.53 -4246.09 -1158.89
6119000 -2871.2 -4224.31 -1166.11
6120000 -2901.32 -4236.89 -1176.42
6121000 -2867.81 -4209.19 -1166.63
6122000 -2893.52 -4183.79 -1174.55
6123000 -2853.56 -4351.87 -1161.11
6124000 -2856.14 -4281.27 -1145.64
6125000 -2851.84 -4308.59 -1150.85
6126000 -2905.74 -4271.81 -1181.57
6127000 -2924.65 -4243.95 -1178
6128000 -2887.81 -4267.8 -1170.22
6129000 -2845.56 -4309.14 -1168.77
6130000 -2881.08 -4269.67 -1174.91
6131000 -2887.3 -4235.31 -1177.77
6132000 -2880.05 -4215.06 -1171.41
6133000 -2936.19 -4167.14 -1183.96
6134000 -2956.82 -4259.53 -1181.48
6135000 -2948.96 -4212.52 -1192.86
6136000 -2907.61 -4207.91 -1176.98
6137000 -2886.28 -4176.16 -1162.88
6138000 -2832.17 -4231.07 -1152.58
6139000 -2875.16 -4191.27 -1157.12
6140000 -2887.34 -4223.79 -1152.7
6141000 -2892.31 -4175.85 -1160.29
6142000 -2851.49 -4220.2 -1142.39
6143000 -2866.72 -4296.56 -1147.42
6144000 -2824.74 -4293.15 -1140.7
6145000 -2825.23 -4343.35 -1139.65
6146000 -2874.09 -4285.52 -1169.63
6147000 -2922.95 -4212.82 -1159.96
6148000 -2873.7 -4297.79 -1154.83
6149000 -2870.59 -4326.37 -1159.17
6150000 -2907.1 -4279.09 -1169.04
6151000 -2907.98 -4314.66 -1166.38
6152000 -2868.14 -4318.6 -1164.99
6153000 -2814.32 -4364.27 -1163.81
6154000 -2829.54 -4403.7 -1163.45
6155000 -2903.37 -4321.42 -1177.68
6156000 -2934.46 -4308.65 -1193.05
6157000 -2916.54 -4321.58 -1162.89
6158000 -2905.76 -4289.31 -1163.26
6159000 -2866.24 -4285.91 -1138.29
6160000 -2886.5 -4297.07 -1151.42
6161000 -2867.94 -4360.51 -1158.85
6162000 -2875.8 -4396.39 -1163.81
6163000 -2889.88 -4375.84 -1162.57
6164000 -2911.43 -4306.37 -1162.69
6165000 -2830.14 -4375.88 -1142.76
6166000 -2837.45 -4366.69 -1134.35
6167000 -2889.68 -4329.65 -1158.92
6168000 -2892.08 -4334.04 -1154.15
6169000 -2874.92 -4363.74 -1154.7
6170000 -2857.95 -4307.51 -1152.95
6171000 -2851.96 -4321.65 -1157.42
6172000 -2861.8 -4334.95 -1172.7
6173000 -2854.01 -4342.1 -1176.57
6174000 -2840.92 -4320.59 -1167.44
6175000 -2802.98 -4349.46 -1154.49
6176000 -2888.97 -4322.8 -1170.73
6177000 -2878.03 -4306.58 -1178.24
6178000 -2911 -4275.6 -1184.07
6179000 -2919.13 -4212.92 -1176.3
6180000 -2895.14 -4213.59 -1165.44
6181000 -2875.48 -4269.88 -1172.59
6182000 -2888.72 -4209.37 -1185.34
6183000 -2896.04 -4279.64 -1191.74
6184000 -2954.91 -4160.92 -1200.47
6185000 -2863.8 -4218.34 -1173.71
6186000 -2863.74 -4187.43 -1170.55
6187000 -2881.26 -4223.26 -1165.91
6188000 -2906.21 -4231.99 -1178.57
6189000 -2903.61 -4227.68 -1172.83
6190000 -2849.7 -4200.32 -1161.98
6191000 -2823.07 -4193.12 -1146.14
6192000 -2840.15 -4201.37 -1141.33
6193000 -2829.52 -4238.51 -1147.74
6194000 -2854.86 -4161.03 -1160.56
6195000 -2821.63 -4210.67 -1166.55
6196000 -2821.32 -4272.81 -1151.94
6197000 -2852.45 -4267.67 -1155.66
6198000 -2854.82 -4248.5 -1143.29
6199000 -2847.27 -4306.38 -1139.06
6200000 -2925.1 -4191.94 -1163.1
6201000 -2929.7 -4187.92 -1170.76
6202000 -2844.76 -4285.5 -1130.63
6203000 -2816.25 -4312.53 -1125.5
6204000 -2840.61 -4275.68 -1137.91
6205000 -2807.83 -4315.03 -1124.46
6206000 -2783.94 -4357.26 -1118.52
6207000 -2824.52 -4342.47 -1116.01
6208000 -2858.95 -4349.47 -1144.29
6209000 -2826.18 -4284.36 -1126.82
6210000 -2815.96 -4311.46 -1098.78
6211000 -2854.62 -4304.81 -1132.85
6212000 -2807.24 -4387.02 -1139.5
6213000 -2838.27 -4334.13 -1144.28
6214000 -2874.32 -4357.01 -1147.46
6215000 -2891.15 -4321.49 -1173.53
6216000 -2918.26 -4284.79 -1166.58
6217000 -2938.95 -4294.89 -1188.32
6218000 -2939.79 -4221.59 -1177.53
6219000 -2937.8 -4220.05 -1158.98
6220000 -2899.45 -4308.57 -1162.05
6221000 -2890.65 -4285.37 -1147.75
6222000 -2855.4 -4292.41 -1139.59
6223000 -2895.52 -4256.45 -1163.65
6224000 -2895.97 -4255.38 -1149.65
6225000 -2833.46 -4307.54 -1127.04
6226000 -2845.61 -4306.52 -1132.42
6227000 -2822.83 -4347.63 -1120.73
6228000 -2805.26 -4372.47 -1110.41
6229000 -2841.62 -4302.51 -1129.79
6230000 -2844 -4308.34 -1124.36
6231000 -2878.6 -4320.41 -1136.24
6232000 -2903.78 -4302.97 -1145.32
6233000 -2850.68 -4350.09 -1132.02
6234000 -2881.92 -4320.66 -1138.75
6235000 -2861.87 -4290.86 -1133.09
6236000 -2866.37 -4300.26 -1134.02
6237000 -2868.02 -4393.25 -1146.63
6238000 -2826.69 -4345.2 -1123.87
6239000 -2855.9 -4344.96 -1138.31
6240000 -2844.4 -4311.73 -1127.69
6241000 -2894.56 -4261.52 -1132.08
6242000 -2917.07 -4197.33 -1149.1
6243000 -2861.42 -4294.06 -1152.87
6244000 -2917.39 -4319.87 -1164.53
6245000 -2872.87 -4332.94 -1146.05
6246000 -2877.09 -4305.06 -1148.52
6247000 -2876.49 -4306.77 -1137.19
6248000 -2847.15 -4348.08 -1120.32
6249000 -2884.85 -4297.47 -1151.99
6250000 -2865.43 -4316.13 -1135.19
6251000 -2877.65 -4350.31 -1142.24
6252000 -2886.28 -4343 -1126.67
6253000 -2880.36 -4336 -1126.22
6254000 -2830.96 -4332.09 -1105.85
6255000 -2888.77 -4265.06 -1124.13
6256000 -2915.14 -4220.6 -1140.46
6257000 -2866.67 -4300.39 -1122.72
6258000 -2884.65 -4266.39 -1127.09
6259000 -2846.75 -4349.92 -1123.39
6260000 -2820.48 -4358.91 -1138.17
6261000 -2839.64 -4353.33 -1137.96
6262000 -2900.09 -4278.02 -1155.39
6263000 -2846.71 -4378.37 -1133.56
6264000 -2935.13 -4276.78 -1144.86
6265000 -2927.21 -4289.22 -1157.06
6266000 -2906.5 -4313.82 -1146.41
6267000 -2893.39 -4399.73 -1156.18
6268000 -2866.75 -4396.98 -1141.92
6269000 -2840.61 -4392.74 -1120.13
6270000 -2821.83 -4470.61 -1123.84
6271000 -2872.48 -4354.68 -1151.45
6272000 -2836.13 -4423.73 -1135.19
6273000 -2838.39 -4421.39 -1135.47
